shipment_id,sales_id,product_id,quantity_sold,date
928,1037,27,2,2024-08-02
929,1038,40,4,2024-12-28
930,1039,89,5,2024-12-26
931,1040,97,5,2024-08-17
932,1041,27,5,2024-07-28
933,1042,13,3,2024-06-27
934,1044,27,15,2024-07-13
935,1045,12,4,2024-04-17
936,1046,9,1,2024-07-04
937,1048,57,1,2024-07-07
938,1049,27,4,2024-10-11
939,1050,87,10,2024-02-29
940,1051,73,4,2024-02-08
941,1052,82,2,2024-08-25
942,1053,28,1,2024-10-25
943,1054,27,4,2024-05-07
944,1055,7,7,2024-03-28
945,1056,48,22,2024-10-05
946,1057,54,11,2024-03-24
947,1058,27,23,2024-04-03
948,1059,9,1,2024-01-08
949,1060,32,1,2024-12-28
950,1061,56,22,2024-12-29
951,1062,27,3,2024-01-13
952,1063,27,6,2024-12-01
953,1064,89,9,2024-05-23
954,1065,69,3,2024-12-14
955,1066,68,16,2024-04-13
956,1067,73,10,2024-05-29
957,1068,28,16,2024-04-09
958,1071,29,4,2024-06-28
959,1072,95,6,2024-07-27
960,1074,29,3,2024-01-11
961,1075,29,10,2024-10-05
962,1076,17,3,2024-08-23
963,1077,55,12,2024-01-02
964,1079,56,1,2024-05-02
965,1080,1,9,2024-02-09
966,1081,71,20,2024-02-04
967,1082,46,5,2024-12-02
968,1083,38,4,2024-02-01
969,1084,27,6,2024-03-12
970,1085,19,5,2024-07-29
971,1086,14,2,2024-04-22
972,1087,9,29,2024-08-30
973,1088,46,4,2024-11-18
974,1089,82,3,2024-02-17
975,1091,82,11,2024-12-15
976,1093,85,3,2024-02-16
977,1094,1,22,2024-10-27
978,1095,100,12,2024-08-02
979,1096,83,2,2024-01-16
980,1097,29,14,2024-05-02
981,1098,16,20,2024-07-06
982,1099,63,4,2024-03-25
983,1100,9,6,2024-02-08
984,1101,98,3,2024-07-29
985,1102,63,8,2024-12-20
986,1103,31,4,2024-04-05
987,1104,29,3,2024-10-04
988,1105,85,9,2024-09-01
989,1106,9,29,2024-09-21
990,1107,34,22,2024-04-07
991,1109,56,5,2024-08-19
992,1110,56,3,2024-02-24
993,1111,79,10,2024-04-03
994,1112,61,17,2024-12-01
995,1113,64,1,2024-11-07
996,1114,27,3,2024-12-18
997,1117,28,1,2024-05-22
998,1118,56,15,2024-05-11
999,1119,9,16,2024-12-31
1000,1120,33,25,2024-04-16
1001,1121,20,2,2024-12-24
1002,1122,14,30,2024-01-24
1003,1123,28,13,2024-03-16
1004,1124,19,8,2024-02-18
1005,1125,28,3,2024-11-13
1006,1126,87,18,2024-05-03
1007,1127,35,8,2024-04-28
1008,1128,27,7,2024-03-24
1009,1130,29,2,2024-02-04
1010,1131,27,2,2024-03-30
1011,1132,68,1,2024-06-25
1012,1133,63,19,2024-02-11
1013,1134,29,10,2024-12-01
1014,1135,9,3,2024-06-30
1015,1136,2,14,2024-12-13
1016,1137,51,10,2024-03-27
1017,1138,53,3,2024-03-15
1018,1139,52,20,2024-02-05
1019,1140,89,16,2024-03-13
1020,1141,28,9,2024-08-24
1021,1142,28,15,2024-12-17
1022,1143,63,13,2024-07-10
1023,1144,58,7,2024-08-30
1024,1145,28,23,2024-09-11
1025,1146,27,10,2024-07-21
1026,1147,12,7,2024-08-27
1027,1148,43,2,2024-06-30
1028,1150,63,10,2024-10-08
1029,1152,2,3,2024-10-19
1030,1153,7,4,2024-02-23
1031,1154,27,7,2024-11-11
1032,1155,27,8,2024-03-13
1033,1157,90,3,2024-07-23
1034,1158,51,23,2024-11-08
1035,1159,56,5,2024-03-15
1036,1160,56,13,2024-04-18
1037,1161,56,7,2024-10-02
1038,1162,10,18,2024-06-12
1039,1163,9,26,2024-04-17
1040,1164,93,7,2024-11-14
1041,1165,60,5,2024-04-12
1042,1166,79,25,2024-01-14
1043,1167,9,13,2024-08-02
1044,1169,16,8,2024-03-17
1045,1170,28,4,2024-05-16
1046,1171,28,4,2024-06-15
1047,1172,55,6,2024-09-27
1048,1173,9,2,2024-11-02
1049,1174,27,6,2024-12-16
1050,1175,63,10,2024-07-19
1051,1176,63,9,2024-11-08
1052,1177,28,27,2024-03-17
1053,1178,56,5,2024-08-18
1054,1180,56,6,2024-01-19
1055,1181,9,17,2024-01-06
1056,1182,29,5,2024-10-29
1057,1183,27,9,2024-06-03
1058,1184,36,3,2024-04-25
1059,1185,58,10,2024-07-01
1060,1186,27,15,2024-04-29
1061,1188,14,17,2024-10-24
1062,1190,70,8,2024-12-24
1063,1192,63,5,2024-04-08
1064,1193,9,26,2024-04-20
1065,1194,79,28,2024-09-09
1066,1195,63,5,2024-08-21
1067,1196,9,2,2024-01-05
1068,1197,34,6,2024-08-14
1069,1198,93,1,2024-03-22
1070,1199,95,7,2024-10-08
1071,1200,63,3,2024-04-19
1072,1201,85,7,2024-06-11
1073,1202,27,22,2024-07-14
1074,1203,29,2,2024-02-19
1075,1204,28,19,2024-11-29
1076,1205,82,8,2024-09-18
1077,1206,27,2,2024-07-03
1078,1207,69,3,2024-06-07
1079,1208,19,20,2024-11-23
1080,1209,53,4,2024-11-25
1081,1210,27,14,2024-05-07
1082,1211,63,1,2024-08-02
1083,1212,27,6,2024-07-26
1084,1213,67,4,2024-01-08
1085,1214,77,6,2024-09-20
1086,1215,61,8,2024-02-15
1087,1216,15,4,2024-04-20
1088,1217,86,20,2024-01-23
1089,1218,43,2,2024-09-28
1090,1219,63,11,2024-06-19
1091,1220,71,4,2024-05-10
1092,1221,12,2,2024-12-04
1093,1222,89,3,2024-05-13
1094,1223,63,5,2024-11-12
1095,1224,29,8,2024-05-10
1096,1225,27,2,2024-09-10
1097,1226,63,28,2024-10-09
1098,1227,9,3,2024-10-28
1099,1228,83,3,2024-11-14
1100,1229,49,2,2024-09-03
1101,1230,45,7,2024-02-08
1102,1231,44,5,2024-12-06
1103,1232,9,13,2024-10-16
1104,1235,85,2,2024-04-18
1105,1236,27,1,2024-03-07
1106,1237,2,1,2024-07-02
1107,1238,24,6,2024-02-26
1108,1239,29,5,2024-08-04
1109,1240,40,28,2024-10-23
1110,1242,28,21,2024-01-03
1111,1243,27,20,2024-09-30
1112,1244,29,27,2024-02-02
1113,1245,63,16,2024-01-11
1114,1246,61,5,2024-09-06
1115,1247,68,1,2024-03-11
1116,1248,75,26,2024-11-27
1117,1249,28,4,2024-03-04
1118,1250,46,2,2024-09-24
1119,1251,63,17,2024-01-04
1120,1252,56,4,2024-02-24
1121,1253,30,13,2024-05-12
1122,1254,63,20,2024-04-18
1123,1255,63,20,2024-07-29
1124,1257,27,4,2024-10-13
1125,1258,75,3,2024-03-23
1126,1259,58,23,2024-04-12
1127,1260,29,3,2024-01-26
1128,1261,9,3,2024-02-17
1129,1262,5,2,2024-12-04
1130,1263,9,9,2024-12-15
1131,1264,9,5,2024-10-17
1132,1265,4,2,2024-06-14
1133,1266,63,14,2024-01-05
1134,1267,28,29,2024-07-20
1135,1268,78,1,2024-05-07
1136,1269,9,3,2024-07-16
1137,1270,100,2,2024-12-05
1138,1271,56,2,2024-01-07
1139,1272,41,6,2024-06-08
1140,1273,27,3,2024-06-20
1141,1274,56,1,2024-03-16
1142,1275,28,1,2024-01-22
1143,1276,56,3,2024-07-16
1144,1277,56,1,2024-07-03
1145,1278,63,16,2024-06-06
1146,1279,24,21,2024-08-16
1147,1280,29,2,2024-06-06
1148,1281,9,6,2024-03-11
1149,1282,17,3,2024-03-29
1150,1283,83,3,2024-04-19
1151,1284,56,6,2024-12-15
1152,1285,28,10,2024-07-27
1153,1288,63,10,2024-07-08
1154,1290,5,3,2024-02-11
1155,1291,9,18,2024-02-22
1156,1292,97,1,2024-08-31
1157,1293,9,5,2024-01-21
1158,1294,22,1,2024-04-27
1159,1295,60,18,2024-02-05
1160,1296,11,3,2024-10-13
1161,1297,56,3,2024-04-15
1162,1298,28,15,2024-09-04
1163,1299,72,4,2024-04-24
1164,1301,9,25,2024-06-18
1165,1302,27,5,2024-12-23
1166,1303,96,3,2024-08-20
1167,1304,64,1,2024-06-01
1168,1305,27,1,2024-08-08
1169,1306,69,10,2024-02-18
1170,1307,56,5,2024-04-03
1171,1308,9,25,2024-11-02
1172,1309,7,3,2024-03-27
1173,1310,56,1,2024-05-23
1174,1311,67,26,2024-05-28
1175,1312,29,9,2024-05-22
1176,1313,50,6,2024-09-10
1177,1314,63,5,2024-12-19
1178,1315,29,15,2024-07-18
1179,1316,12,4,2024-09-12
1180,1317,20,4,2024-07-31
1181,1319,27,16,2024-10-12
1182,1320,22,2,2024-09-05
1183,1321,38,14,2024-04-13
1184,1322,63,5,2024-10-18
1185,1323,85,2,2024-04-15
1186,1324,63,9,2024-04-22
1187,1325,20,9,2024-10-19
1188,1327,28,8,2024-12-15
1189,1328,27,5,2024-08-23
1190,1329,56,27,2024-07-25
1191,1330,2,2,2024-06-29
1192,1331,29,9,2024-11-21
1193,1332,63,22,2024-10-23
1194,1333,87,4,2024-03-25
1195,1334,63,4,2024-05-25
1196,1335,9,3,2024-08-01
1197,1336,63,1,2024-04-01
1198,1337,29,3,2024-09-17
1199,1338,63,14,2024-03-25
1200,1339,87,2,2024-12-09
1201,1340,41,7,2024-07-07
1202,1341,27,4,2024-12-07
1203,1342,86,4,2024-04-11
1204,1343,9,8,2024-08-11
1205,1344,41,1,2024-06-24
1206,1345,23,2,2024-10-29
1207,1346,73,3,2024-09-03
1208,1347,29,29,2024-08-11
1209,1348,28,17,2024-02-04
1210,1349,29,3,2024-12-10
1211,1350,18,9,2024-07-03
1212,1351,39,5,2024-06-15
1213,1352,29,4,2024-10-08
1214,1353,32,1,2024-11-07
1215,1354,86,9,2024-02-09
1216,1355,58,6,2024-01-03
1217,1356,31,1,2024-11-27
1218,1357,15,4,2024-04-17
1219,1358,27,2,2024-08-06
1220,1359,63,2,2024-02-18
1221,1360,29,1,2024-11-20
1222,1361,64,18,2024-05-19
1223,1363,63,16,2024-12-06
1224,1364,96,1,2024-04-24
1225,1365,3,8,2024-03-15
1226,1366,93,15,2024-03-09
1227,1367,50,10,2024-02-25
1228,1369,63,19,2024-08-21
1229,1370,51,19,2024-08-11
1230,1371,17,3,2024-04-30
1231,1372,90,6,2024-09-28
1232,1373,9,8,2024-02-28
1233,1374,53,17,2024-09-06
1234,1375,71,5,2024-03-19
1235,1376,27,10,2024-03-11
1236,1377,91,12,2024-11-25
1237,1378,63,3,2024-07-25
1238,1379,56,1,2024-07-07
1239,1380,29,6,2024-06-13
1240,1381,62,3,2024-01-26
1241,1382,80,3,2024-01-26
1242,1383,21,22,2024-10-18
1243,1384,61,3,2024-10-14
1244,1385,23,2,2024-03-16
1245,1386,56,3,2024-04-04
1246,1387,79,9,2024-06-20
1247,1388,17,17,2024-01-17
1248,1389,52,6,2024-05-21
1249,1390,27,1,2024-03-05
1250,1391,15,1,2024-05-21
1251,1392,39,1,2024-11-03
1252,1393,9,9,2024-12-26
1253,1395,9,20,2024-07-18
1254,1396,74,2,2024-04-27
1255,1397,13,9,2024-01-10
1256,1398,63,8,2024-09-06
1257,1399,29,1,2024-09-10
1258,1400,27,5,2024-06-23
1259,1401,83,15,2024-12-20
1260,1402,66,1,2024-12-26
1261,1403,52,26,2024-10-19
1262,1404,56,8,2024-10-18
1263,1405,60,18,2024-09-15
1264,1407,30,4,2024-09-23
1265,1408,63,25,2024-12-23
1266,1409,18,8,2024-09-15
1267,1410,3,16,2024-04-01
1268,1411,54,5,2024-09-15
1269,1413,83,26,2024-06-29
1270,1414,21,20,2024-11-26
1271,1415,28,13,2024-11-02
1272,1416,78,12,2024-06-20
1273,1417,56,8,2024-11-03
1274,1418,5,4,2024-08-28
1275,1419,32,1,2024-07-23
1276,1421,67,2,2024-08-26
1277,1422,9,12,2024-05-13
1278,1423,56,2,2024-02-24
1279,1424,27,24,2024-11-07
1280,1425,69,9,2024-03-11
1281,1426,63,13,2024-10-26
1282,1427,28,4,2024-08-29
1283,1428,10,10,2024-01-18
1284,1429,9,17,2024-02-13
1285,1430,80,8,2024-02-25
1286,1431,64,3,2024-05-07
1287,1432,65,1,2024-12-03
1288,1433,10,13,2024-11-17
1289,1434,63,4,2024-11-25
1290,1435,91,26,2024-12-07
1291,1436,2,9,2024-10-27
1292,1437,77,7,2024-03-25
1293,1438,29,18,2024-05-07
1294,1440,63,26,2024-01-23
1295,1441,37,6,2024-12-01
1296,1443,18,19,2024-05-21
1297,1444,14,5,2024-12-11
1298,1445,29,9,2024-09-18
1299,1446,27,5,2024-06-21
1300,1447,98,4,2024-12-16
1301,1448,26,18,2024-04-15
1302,1449,27,3,2024-03-29
1303,1450,28,16,2024-08-21
1304,1451,63,2,2024-10-11
1305,1452,100,11,2024-07-17
1306,1453,69,6,2024-10-12
1307,1455,56,9,2024-02-11
1308,1456,33,3,2024-01-13
1309,1457,56,12,2024-08-07
1310,1459,63,18,2024-04-22
1311,1460,27,17,2024-10-12
1312,1461,28,1,2024-02-20
1313,1462,29,3,2024-12-20
1314,1463,29,1,2024-07-05
1315,1464,63,8,2024-05-01
1316,1465,44,3,2024-06-08
1317,1466,63,9,2024-09-11
1318,1467,27,8,2024-12-29
1319,1468,63,9,2024-02-15
1320,1469,98,4,2024-10-13
1321,1470,63,16,2024-09-13
1322,1472,56,3,2024-03-22
1323,1473,21,2,2025-01-10
1324,1474,93,3,2024-11-05
1325,1476,28,26,2024-05-07
1326,1477,8,4,2024-01-09
1327,1478,59,4,2024-04-29
1328,1479,21,1,2024-12-04
1329,1480,27,6,2024-05-26
1330,1481,28,8,2024-04-23
1331,1482,9,9,2024-03-21
1332,1483,3,1,2024-07-27
1333,1484,56,18,2024-09-19
1334,1485,29,3,2024-12-04
1335,1486,57,22,2024-05-24
1336,1487,56,14,2024-06-26
1337,1488,27,4,2024-11-27
1338,1489,45,1,2024-12-11
1339,1490,36,6,2024-08-11
1340,1491,95,4,2024-12-30
1341,1492,6,2,2024-12-16
1342,1493,50,5,2024-09-22
1343,1494,94,1,2024-04-19
1344,1495,29,13,2024-07-17
1345,1496,27,6,2024-01-31
1346,1497,27,4,2024-03-13
1347,1498,63,8,2024-06-13
1348,1499,71,6,2024-08-26
1349,1500,65,5,2024-04-27
1350,1501,56,17,2024-05-27
1351,1502,60,10,2024-04-28
1352,1503,17,5,2024-09-21
1353,1504,76,10,2024-11-01
1354,1505,46,5,2024-01-06
1355,1506,71,20,2024-02-04
1356,1507,44,10,2024-02-27
1357,1508,28,5,2024-12-04
1358,1509,55,23,2024-10-20
1359,1510,27,13,2024-10-13
1360,1511,61,18,2024-03-20
1361,1512,21,15,2024-12-09
1362,1513,56,19,2024-11-25
1363,1514,29,1,2024-09-24
1364,1515,56,4,2024-04-15
1365,1516,28,13,2024-08-27
1366,1517,27,2,2024-12-08
1367,1518,36,3,2024-03-14
1368,1519,7,6,2024-05-22
1369,1520,28,10,2024-07-29
1370,1521,76,1,2024-05-16
1371,1523,77,5,2024-06-11
1372,1524,56,4,2024-08-01
1373,1525,29,13,2024-09-07
1374,1526,9,2,2024-09-15
1375,1527,9,2,2024-03-18
1376,1528,9,3,2024-01-01
1377,1529,27,1,2024-05-12
1378,1530,56,7,2024-07-23
1379,1531,27,16,2024-04-24
1380,1532,80,10,2024-09-25
1381,1533,63,4,2024-06-07
1382,1534,87,1,2024-02-05
1383,1535,60,8,2024-02-10
1384,1536,31,22,2024-03-26
1385,1537,28,28,2024-05-09
1386,1538,63,6,2024-12-04
1387,1540,28,1,2024-01-06
1388,1541,41,3,2024-06-07
1389,1542,57,16,2024-07-13
1390,1543,98,9,2024-11-06
1391,1545,56,8,2024-12-12
1392,1546,71,1,2024-04-10
1393,1547,27,15,2024-05-24
1394,1548,56,8,2024-02-27
1395,1549,60,4,2024-07-13
1396,1550,56,7,2024-08-23
1397,1551,28,3,2024-04-19
1398,1552,56,9,2024-08-14
1399,1554,56,27,2025-01-05
1400,1555,27,7,2024-08-29
1401,1556,9,8,2024-04-22
1402,1557,63,9,2024-10-28
1403,1558,53,4,2024-08-20
1404,1559,15,1,2024-11-10
1405,1560,94,1,2024-02-27
1406,1561,69,16,2024-06-23
1407,1562,29,4,2024-05-02
1408,1563,52,2,2024-03-07
1409,1564,84,2,2024-02-18
1410,1565,13,5,2024-06-03
1411,1566,13,9,2024-02-12
1412,1567,23,8,2024-11-25
1413,1568,9,15,2024-08-20
1414,1570,9,9,2024-11-25
1415,1572,28,5,2024-07-19
1416,1573,70,20,2024-08-12
1417,1574,30,12,2024-03-22
1418,1576,56,3,2024-04-30
1419,1577,56,4,2024-01-18
1420,1578,13,27,2024-01-20
1421,1579,63,5,2024-04-04
1422,1580,28,7,2024-03-08
1423,1581,9,7,2024-05-16
1424,1582,99,16,2024-02-27
1425,1583,13,25,2024-09-07
1426,1584,28,13,2024-07-21
1427,1585,51,1,2024-09-10
1428,1586,4,8,2024-05-22
1429,1587,56,1,2024-02-27
1430,1588,53,5,2024-02-14
1431,1589,9,1,2024-04-21
1432,1590,29,27,2024-12-25
1433,1591,63,6,2024-04-17
1434,1592,54,30,2025-01-02
1435,1593,63,5,2024-10-18
1436,1594,29,5,2024-06-25
1437,1595,97,5,2024-11-05
1438,1596,28,1,2024-12-09
1439,1597,29,5,2024-01-29
1440,1598,63,6,2024-08-13
1441,1599,60,4,2024-10-20
1442,1600,9,4,2024-03-19
1443,1601,27,7,2024-09-21
1444,1602,56,4,2024-03-26
1445,1603,69,9,2024-01-20
1446,1604,67,12,2024-07-03
1447,1605,27,19,2024-11-15
1448,1606,8,1,2024-09-29
1449,1607,98,2,2024-04-10
1450,1608,56,19,2024-03-22
1451,1609,9,3,2024-10-11
1452,1610,95,3,2024-04-23
1453,1611,22,9,2024-02-17
1454,1613,85,1,2024-05-31
1455,1614,9,11,2024-07-15
1456,1615,77,11,2024-07-06
1457,1616,67,14,2024-12-13
1458,1617,63,7,2024-09-04
1459,1618,27,3,2024-02-12
1460,1619,29,26,2024-05-11
1461,1620,63,9,2024-11-07
1462,1621,69,3,2024-11-29
1463,1622,9,3,2024-09-21
1464,1623,29,10,2024-12-09
1465,1625,28,5,2024-11-30
1466,1626,99,11,2024-08-19
1467,1627,28,5,2024-01-07
1468,1628,33,1,2024-11-28
1469,1629,27,6,2024-10-26
1470,1630,31,3,2024-12-22
1471,1631,67,15,2024-06-09
1472,1632,27,5,2024-12-19
1473,1633,72,1,2024-01-06
1474,1634,25,5,2024-11-21
1475,1635,18,3,2024-05-04
1476,1636,27,10,2024-08-25
1477,1637,82,1,2024-07-03
1478,1639,27,10,2024-02-02
1479,1640,9,19,2024-09-17
1480,1641,83,11,2024-05-12
1481,1642,9,5,2024-06-12
1482,1643,64,5,2024-07-08
1483,1644,16,3,2024-11-05
1484,1645,98,25,2024-04-27
1485,1646,67,9,2024-11-22
1486,1647,64,1,2025-01-07
1487,1648,63,10,2024-09-11
1488,1650,63,5,2024-02-01
1489,1652,56,5,2024-01-03
1490,1653,29,7,2024-07-21
1491,1654,27,9,2024-07-25
1492,1655,19,3,2024-07-10
1493,1656,2,23,2024-11-12
1494,1657,56,17,2024-11-09
1495,1658,48,14,2024-04-06
1496,1659,56,1,2024-10-07
1497,1661,2,1,2024-11-13
1498,1662,29,13,2024-03-02
1499,1663,37,5,2024-11-26
1500,1664,69,4,2024-11-28
1501,1665,23,20,2024-04-07
1502,1667,28,16,2024-10-18
1503,1669,64,25,2024-08-06
1504,1670,28,8,2024-08-18
1505,1671,1,9,2024-03-10
1506,1672,56,3,2024-07-16
1507,1673,27,6,2024-06-21
1508,1674,27,18,2024-03-04
1509,1675,28,5,2025-01-01
1510,1676,70,1,2024-08-15
1511,1677,60,4,2024-02-10
1512,1678,45,10,2024-11-24
1513,1679,15,17,2024-03-21
1514,1680,36,4,2024-01-12
1515,1681,43,4,2024-09-16
1516,1682,63,3,2024-08-01
1517,1683,56,2,2024-08-15
1518,1684,30,16,2024-01-30
1519,1685,9,2,2024-02-11
1520,1686,29,3,2024-06-23
1521,1688,39,1,2024-06-05
1522,1689,7,13,2024-05-08
1523,1690,36,4,2024-10-18
1524,1692,9,23,2024-01-30
1525,1694,29,11,2024-05-05
1526,1695,74,4,2024-03-08
1527,1697,63,8,2024-07-26
1528,1699,91,9,2024-12-13
1529,1700,29,2,2024-02-24
1530,1701,95,6,2024-05-31
1531,1702,81,7,2024-12-26
1532,1703,63,1,2024-07-29
1533,1704,63,3,2024-04-21
1534,1705,63,2,2024-08-28
1535,1706,9,4,2024-09-23
1536,1707,9,8,2024-10-05
1537,1708,9,2,2024-01-14
1538,1709,28,5,2024-03-04
1539,1710,42,18,2024-10-27
1540,1711,88,3,2024-04-26
1541,1712,93,6,2024-03-02
1542,1713,93,14,2024-01-22
1543,1714,28,4,2024-04-15
1544,1715,69,17,2024-11-19
1545,1716,9,4,2024-10-15
1546,1717,56,6,2024-12-31
1547,1718,27,2,2024-01-20
1548,1719,11,9,2024-10-01
1549,1720,29,3,2024-07-22
1550,1722,27,5,2024-11-17
1551,1723,100,30,2024-07-05
1552,1725,54,4,2024-01-12
1553,1726,69,15,2024-03-18
1554,1727,83,13,2024-06-29
1555,1728,9,20,2024-02-18
1556,1730,63,3,2024-06-21
1557,1732,64,11,2024-02-16
1558,1733,76,2,2024-08-12
1559,1734,28,5,2024-11-07
1560,1735,26,4,2024-12-23
1561,1736,97,15,2024-03-18
1562,1737,48,20,2024-06-14
1563,1738,29,1,2024-02-08
1564,1739,63,1,2024-01-26
1565,1740,19,18,2024-06-13
1566,1741,29,7,2024-07-03
1567,1742,27,1,2024-12-28
1568,1743,6,4,2024-12-14
1569,1744,66,2,2024-03-06
1570,1745,70,10,2024-09-28
1571,1746,29,1,2024-10-28
1572,1747,60,10,2024-06-01
1573,1748,9,3,2024-01-10
1574,1749,39,2,2024-10-19
1575,1751,56,10,2024-08-26
1576,1752,63,9,2024-01-13
1577,1753,28,25,2024-01-30
1578,1754,28,1,2024-04-04
1579,1755,56,10,2024-12-03
1580,1756,33,18,2024-06-08
1581,1757,28,3,2024-01-28
1582,1758,19,6,2024-07-22
1583,1759,56,8,2024-10-28
1584,1760,1,6,2024-01-13
1585,1761,56,1,2024-10-14
1586,1762,30,1,2024-02-18
1587,1763,9,1,2024-07-07
1588,1764,56,10,2024-08-12
1589,1765,27,2,2024-01-28
1590,1766,7,25,2024-10-11
1591,1767,9,8,2024-04-02
1592,1770,53,1,2024-09-17
1593,1771,13,6,2024-04-04
1594,1772,27,5,2024-05-29
1595,1773,27,10,2024-07-15
1596,1774,83,29,2024-11-06
1597,1775,46,14,2024-07-03
1598,1776,87,2,2024-10-03
1599,1777,88,7,2024-11-25
1600,1778,18,22,2024-02-23
1601,1779,27,22,2024-06-24
1602,1780,56,1,2024-06-09
1603,1781,56,1,2024-04-03
1604,1782,63,1,2024-10-06
1605,1784,42,1,2024-10-31
1606,1785,31,14,2024-11-08
1607,1786,49,19,2024-09-03
1608,1787,28,3,2024-04-29
1609,1788,34,16,2024-08-22
1610,1789,82,7,2024-09-26
1611,1790,86,3,2024-09-15
1612,1791,56,28,2024-12-25
1613,1792,63,26,2024-01-12
1614,1794,70,3,2024-11-05
1615,1795,27,4,2024-10-29
1616,1796,85,2,2024-01-27
1617,1797,95,8,2024-07-28
1618,1798,69,1,2024-12-28
1619,1799,28,3,2024-06-01
1620,1800,94,10,2024-04-30
1621,1801,45,2,2024-04-23
1622,1802,80,16,2024-07-14
1623,1803,97,15,2024-05-20
1624,1804,48,1,2024-11-05
1625,1805,9,1,2024-02-17
1626,1806,28,18,2024-07-05
1627,1807,25,5,2024-06-16
1628,1808,46,2,2024-07-29
1629,1809,27,4,2024-05-29
1630,1810,28,13,2024-11-01
1631,1811,9,2,2024-10-28
1632,1812,9,29,2024-04-10
1633,1813,60,11,2024-06-07
1634,1814,96,28,2024-07-02
1635,1815,64,5,2024-11-01
1636,1817,29,21,2024-03-23
1637,1818,3,5,2024-08-19
1638,1819,56,2,2024-11-19
1639,1820,29,2,2024-08-21
1640,1821,10,20,2024-03-10
1641,1822,63,4,2024-07-20
1642,1824,28,7,2024-12-03
1643,1826,9,30,2024-11-06
1644,1827,63,4,2024-06-17
1645,1828,40,5,2024-11-03
1646,1829,87,10,2024-02-07
1647,1831,75,10,2024-07-26
1648,1832,81,6,2024-11-02
1649,1834,28,8,2024-08-13
1650,1835,29,2,2024-02-22
1651,1836,38,3,2024-09-14
1652,1837,63,19,2024-12-30
1653,1838,37,2,2024-11-16
1654,1839,55,14,2024-11-07
1655,1840,81,3,2024-06-23
1656,1841,82,13,2024-01-04
1657,1842,9,1,2024-03-03
1658,1844,49,4,2024-05-24
1659,1845,27,10,2024-02-05
1660,1847,42,2,2024-08-19
1661,1848,9,1,2024-02-19
1662,1849,40,2,2024-08-09
1663,1850,39,9,2024-12-03
1664,1851,27,14,2024-10-09
1665,1852,35,18,2024-09-28
1666,1854,74,10,2024-04-14
1667,1855,63,10,2024-05-31
1668,1856,85,5,2024-10-01
1669,1857,27,29,2024-01-26
1670,1858,44,8,2024-01-22
1671,1859,27,18,2024-02-08
1672,1860,63,5,2024-10-10
1673,1861,63,3,2024-12-17
1674,1862,13,17,2024-03-18
1675,1863,63,2,2024-11-01
1676,1864,9,1,2024-07-30
1677,1865,4,2,2024-05-21
1678,1866,55,28,2024-08-12
1679,1868,29,12,2024-10-15
1680,1869,29,3,2024-03-10
1681,1870,56,8,2024-09-28
1682,1871,63,6,2024-07-09
1683,1872,37,6,2024-03-20
1684,1873,27,1,2024-08-25
1685,1874,46,10,2024-08-18
1686,1876,78,4,2024-08-20
1687,1877,63,3,2024-08-02
1688,1878,35,1,2024-04-11
1689,1879,65,3,2024-03-14
1690,1880,56,7,2024-05-19
1691,1881,29,15,2024-10-21
1692,1882,63,1,2024-01-24
1693,1884,50,15,2024-02-19
1694,1885,56,4,2024-05-17
1695,1886,27,3,2024-10-06
1696,1887,63,4,2024-10-25
1697,1888,27,7,2024-10-15
1698,1889,9,3,2024-06-05
1699,1890,72,1,2024-06-23
1700,1891,32,6,2024-08-21
1701,1892,28,13,2024-07-19
1702,1893,51,6,2024-09-27
1703,1894,18,1,2024-02-21
1704,1895,28,3,2024-11-02
1705,1896,56,14,2024-06-05
1706,1897,63,1,2024-07-06
1707,1898,80,21,2024-02-04
1708,1899,61,3,2024-11-25
1709,1900,71,3,2024-10-29
1710,1901,12,4,2024-12-04
1711,1902,16,5,2024-10-25
1712,1903,64,9,2024-03-05
1713,1904,8,18,2024-08-10
1714,1905,97,22,2024-01-22
1715,1906,28,5,2024-01-10
1716,1907,57,19,2024-04-23
1717,1908,48,12,2024-03-14
1718,1909,88,7,2024-05-23
1719,1910,27,6,2024-04-23
1720,1911,56,2,2024-06-09
1721,1912,56,2,2024-07-26
1722,1913,15,3,2024-02-18
1723,1914,63,1,2024-11-06
1724,1915,9,6,2024-12-17
1725,1916,31,1,2024-10-29
1726,1917,27,3,2024-09-29
1727,1918,15,3,2024-04-28
1728,1919,48,25,2024-11-24
1729,1920,51,28,2024-02-06
1730,1923,50,2,2024-05-17
1731,1924,28,1,2024-05-12
1732,1925,63,5,2024-03-02
1733,1926,46,2,2024-11-20
1734,1927,28,2,2024-06-12
1735,1928,76,22,2024-04-24
1736,1929,28,6,2024-09-18
1737,1930,40,10,2024-03-25
1738,1932,72,3,2024-03-20
1739,1933,77,1,2024-06-04
1740,1934,56,1,2024-06-22
1741,1935,28,9,2024-03-04
1742,1936,91,7,2024-08-12
1743,1937,71,14,2024-02-11
1744,1938,63,25,2024-07-09
1745,1940,98,13,2024-12-21
1746,1942,27,5,2024-03-14
1747,1943,56,8,2024-11-14
1748,1944,27,19,2024-08-27
1749,1945,53,9,2024-05-03
1750,1946,95,9,2024-11-06
1751,1947,22,4,2024-05-24
1752,1948,51,16,2024-02-11
1753,1949,28,9,2024-08-06
