receipt_id,product_id,quantity_received,date
1058,75,1021,2024-06-19
1059,99,821,2024-07-05
1060,32,737,2024-04-08
1061,42,749,2024-05-14
1062,63,246,2024-10-01
1063,30,1140,2023-12-24
1064,29,749,2024-11-25
1065,29,627,2024-12-12
1066,9,556,2023-11-27
1067,56,432,2024-08-18
1068,60,379,2024-07-30
1069,67,605,2023-11-28
1070,75,890,2024-03-15
1071,80,94,2023-12-25
1072,35,854,2023-11-19
1073,56,752,2023-10-09
1074,29,1117,2024-05-21
1075,28,215,2024-05-29
1076,28,869,2024-05-14
1077,28,82,2024-04-17
1078,1,70,2024-06-02
1079,29,958,2024-08-02
1080,63,621,2023-10-05
1081,37,837,2024-11-13
1082,95,281,2024-12-14
1083,39,783,2024-11-05
1084,63,438,2024-06-26
1085,36,608,2023-11-06
1086,93,479,2024-06-01
1087,63,455,2024-05-31
1088,56,595,2024-09-17
1089,70,633,2024-02-24
1090,93,214,2024-07-15
1091,88,833,2024-03-27
1092,56,588,2023-11-19
1093,30,719,2024-12-30
1094,56,820,2024-06-25
1095,63,838,2024-01-17
1096,62,527,2024-07-23
1097,29,31,2024-11-28
1098,72,337,2024-06-27
1099,86,514,2024-10-20
1100,72,190,2023-11-06
1101,43,735,2023-10-15
1102,29,1042,2024-11-09
1103,3,453,2024-08-29
1104,29,1088,2023-10-03
1105,29,379,2024-12-23
1106,19,566,2024-03-07
1107,27,1072,2024-10-09
1108,27,1021,2023-12-14
1109,29,988,2023-10-19
1110,9,636,2024-07-03
1111,73,1020,2023-10-28
1112,16,1174,2024-07-15
1113,29,932,2024-06-10
1114,27,788,2023-11-01
1115,76,490,2024-08-07
1116,29,101,2024-05-19
1117,28,722,2023-12-24
1118,71,628,2023-11-27
1119,9,1123,2024-04-09
1120,68,132,2023-10-13
1121,19,275,2023-10-22
1122,56,742,2024-12-30
1123,24,169,2024-12-26
1124,46,148,2023-10-22
1125,27,1117,2024-10-25
1126,87,564,2024-05-16
1127,52,1054,2023-10-17
1128,73,1123,2024-01-11
1129,63,940,2023-11-08
1130,91,476,2024-04-20
1131,16,385,2023-10-08
1132,25,1137,2024-06-12
1133,26,812,2024-01-03
1134,95,285,2023-12-03
1135,31,1170,2023-10-11
1136,9,1096,2024-09-11
1137,1,1021,2023-10-15
1138,62,409,2024-12-21
1139,82,853,2024-11-04
1140,27,21,2024-12-17
1141,22,36,2024-04-28
1142,39,282,2024-05-01
1143,56,400,2023-12-22
1144,37,593,2024-07-28
1145,28,466,2023-12-18
1146,27,80,2024-11-25
1147,75,219,2024-11-28
1148,29,266,2023-11-16
1149,52,91,2024-01-02
1150,27,69,2024-05-01
1151,63,173,2024-10-19
1152,9,840,2023-11-19
1153,24,128,2024-05-02
1154,93,637,2023-11-03
1155,29,1200,2024-05-29
1156,9,292,2024-01-09
1157,9,482,2023-10-30
1158,29,700,2024-05-22
1159,28,611,2023-11-13
1160,95,116,2024-12-30
1161,70,257,2024-12-17
1162,29,1091,2024-12-09
1163,56,420,2024-11-16
1164,68,591,2024-11-01
1165,70,1137,2024-12-05
1166,68,756,2024-02-12
1167,63,1126,2024-04-07
1168,63,653,2024-07-08
1169,69,403,2024-10-17
1170,9,597,2023-10-21
1171,52,383,2023-10-28
1172,29,652,2023-12-12
1173,82,535,2024-11-18
1174,21,551,2024-07-26
1175,34,721,2024-10-30
1176,61,456,2024-08-20
1177,35,807,2024-10-21
1178,50,1051,2024-11-29
1179,28,477,2024-11-05
1180,63,31,2024-10-19
1181,38,721,2024-01-11
1182,63,579,2024-07-16
1183,56,1179,2024-05-06
1184,63,963,2024-04-28
1185,28,851,2024-08-12
1186,49,212,2024-12-24
1187,9,1062,2024-02-23
1188,56,898,2024-10-27
1189,91,85,2023-11-18
1190,2,668,2024-11-01
1191,91,317,2023-12-29
1192,56,236,2024-07-06
1193,27,417,2023-10-16
1194,63,1001,2024-09-01
1195,4,963,2024-05-29
1196,63,396,2024-10-04
1197,43,999,2023-12-01
1198,11,1000,2024-04-05
1199,28,155,2024-10-09
1200,28,458,2023-12-03
1201,92,1190,2024-12-01
1202,91,680,2023-12-03
1203,27,541,2023-11-09
1204,9,127,2024-06-24
1205,70,738,2024-07-20
1206,55,113,2024-10-16
1207,66,889,2024-04-14
1208,73,326,2024-03-19
1209,56,817,2024-02-09
1210,28,176,2024-07-08
1211,18,935,2023-10-10
1212,95,125,2024-11-18
1213,63,843,2024-06-19
1214,27,1200,2024-12-20
1215,63,629,2024-04-08
1216,32,208,2024-05-30
1217,27,910,2024-05-19
1218,29,269,2024-11-22
1219,27,282,2024-11-27
1220,33,1172,2024-11-11
1221,29,827,2023-10-22
1222,9,1026,2024-04-05
1223,27,820,2023-12-05
1224,20,46,2024-07-24
1225,9,106,2024-05-11
1226,23,89,2024-01-27
1227,63,1067,2024-12-31
1228,26,671,2023-12-11
1229,29,950,2024-04-24
1230,58,472,2024-06-13
1231,28,265,2023-10-10
1232,31,449,2024-07-07
1233,35,1092,2024-06-10
1234,40,697,2024-12-05
1235,34,397,2024-01-02
1236,29,86,2023-10-31
1237,96,729,2024-06-25
1238,63,685,2024-07-10
1239,28,927,2023-12-21
1240,19,134,2024-01-04
1241,75,632,2024-09-21
1242,63,971,2024-09-02
1243,28,633,2024-09-24
1244,73,955,2024-05-21
1245,29,881,2023-10-23
1246,29,260,2024-02-01
1247,28,921,2024-08-24
1248,19,689,2024-03-20
1249,56,224,2024-01-11
1250,72,1014,2024-05-18
1251,29,766,2024-09-30
1252,73,216,2024-05-24
1253,63,44,2024-08-16
1254,58,880,2024-12-06
1255,63,207,2023-10-03
1256,27,133,2024-03-14
1257,25,1192,2024-05-11
1258,27,686,2024-04-27
1259,40,336,2024-01-26
1260,33,1190,2024-06-05
1261,29,919,2024-07-07
1262,4,672,2023-12-05
1263,35,944,2024-05-30
1264,56,234,2024-05-20
1265,61,1189,2023-11-11
1266,32,648,2024-06-03
1267,80,111,2024-08-20
1268,28,248,2024-08-26
1269,24,120,2023-12-10
1270,28,858,2024-12-13
1271,29,818,2024-12-15
1272,28,420,2024-09-03
1273,9,714,2024-07-10
1274,29,717,2023-12-20
1275,90,786,2023-10-22
1276,71,302,2023-11-25
1277,28,309,2024-04-05
1278,63,339,2024-11-15
1279,29,434,2024-09-06
1280,25,709,2023-10-17
1281,27,619,2024-09-12
1282,13,537,2024-06-15
1283,56,1065,2023-11-15
1284,30,479,2024-02-20
1285,65,247,2023-10-17
1286,93,953,2024-08-08
1287,2,960,2024-02-26
1288,75,98,2024-05-29
1289,82,1129,2023-12-03
1290,54,69,2024-04-14
1291,27,616,2024-01-21
1292,27,721,2024-11-28
1293,41,530,2024-10-29
1294,87,840,2024-08-30
1295,99,465,2024-02-20
1296,56,418,2024-06-17
1297,55,538,2024-09-07
1298,26,1076,2024-07-29
1299,31,1052,2024-03-27
1300,8,1168,2024-12-25
1301,79,89,2024-10-05
1302,58,773,2024-06-07
1303,22,47,2024-08-08
1304,56,260,2024-12-22
1305,24,1000,2024-01-06
1306,35,98,2024-11-08
1307,9,383,2024-06-28
1308,74,815,2024-01-27
1309,63,889,2024-01-13
1310,27,406,2024-01-06
1311,74,1063,2024-08-05
1312,8,354,2023-12-15
1313,2,1173,2024-09-15
1314,43,164,2024-01-12
1315,18,736,2023-10-29
1316,28,933,2024-10-05
1317,29,1124,2024-09-02
1318,63,674,2024-10-23
1319,27,68,2024-05-20
1320,5,266,2023-11-11
1321,87,449,2023-10-02
1322,52,579,2023-11-27
1323,28,621,2024-01-09
1324,28,1063,2024-03-01
1325,27,590,2024-10-16
1326,25,1159,2024-02-10
1327,72,1188,2024-10-25
1328,32,453,2023-12-24
1329,9,1113,2024-06-28
1330,56,1198,2023-10-02
1331,29,23,2024-07-15
1332,82,534,2023-11-12
1333,6,127,2024-09-09
1334,58,817,2023-10-04
1335,75,635,2023-10-20
1336,63,458,2024-07-12
1337,86,393,2024-06-09
1338,55,414,2023-12-30
1339,50,970,2024-02-27
1340,29,158,2023-11-10
1341,24,361,2024-08-31
1342,9,968,2024-05-05
1343,43,294,2023-10-04
1344,69,820,2024-03-26
1345,27,775,2024-02-06
1346,11,1194,2024-03-17
1347,11,1020,2024-07-05
1348,99,1060,2023-11-22
1349,17,242,2024-09-08
1350,27,1167,2023-12-22
1351,15,236,2024-10-03
1352,53,647,2024-10-27
1353,5,1034,2024-09-17
1354,15,161,2024-08-05
1355,68,437,2024-10-13
1356,93,1046,2024-04-17
1357,96,287,2024-08-31
1358,1,1188,2024-02-14
1359,75,1013,2024-03-27
1360,4,664,2024-02-23
1361,78,481,2024-11-20
1362,78,476,2024-05-02
1363,63,603,2023-10-19
1364,56,394,2024-05-31
1365,56,572,2024-07-09
1366,27,562,2024-09-28
1367,85,791,2024-08-14
1368,61,174,2024-07-23
1369,91,477,2024-09-12
1370,48,1073,2024-05-06
1371,88,1074,2024-11-03
1372,12,200,2024-09-24
1373,34,174,2024-02-28
1374,56,719,2024-02-05
1375,32,207,2024-02-14
1376,56,735,2024-01-21
1377,28,882,2024-04-29
1378,29,960,2024-06-10
1379,90,1054,2024-09-08
1380,56,376,2024-02-14
1381,56,315,2024-12-16
1382,3,1055,2024-08-14
1383,47,912,2024-04-24
1384,29,210,2024-09-29
1385,29,543,2024-03-04
1386,28,57,2024-07-28
1387,67,861,2024-12-16
1388,29,859,2023-11-24
1389,28,731,2023-12-26
1390,91,531,2024-10-11
1391,63,1136,2024-05-04
1392,79,485,2024-05-28
1393,36,155,2023-12-03
1394,23,575,2024-03-21
1395,27,898,2023-10-09
1396,93,162,2023-10-17
1397,56,98,2023-10-19
1398,29,1113,2024-06-26
1399,29,1055,2023-10-10
1400,59,1147,2024-12-06
1401,32,1059,2024-08-21
1402,47,510,2024-08-10
1403,63,1127,2024-07-17
1404,36,953,2024-10-03
1405,9,687,2024-03-21
1406,92,143,2023-11-25
1407,21,1001,2023-10-17
1408,89,44,2024-11-03
1409,9,245,2024-11-25
1410,58,268,2024-04-21
1411,29,1091,2024-06-01
1412,56,144,2023-11-21
1413,9,276,2023-12-29
1414,29,61,2024-10-05
1415,56,72,2024-02-12
1416,8,468,2024-02-04
1417,9,877,2024-06-20
1418,63,669,2024-02-25
1419,9,522,2024-07-07
1420,63,275,2023-12-19
1421,70,71,2024-12-18
1422,84,842,2023-11-18
1423,47,726,2024-12-03
1424,66,1163,2023-12-17
1425,32,981,2024-12-15
1426,88,1198,2024-06-28
1427,7,976,2024-06-22
1428,11,578,2024-04-15
1429,9,84,2023-11-05
1430,6,758,2024-04-10
1431,69,810,2024-04-15
1432,29,489,2024-12-17
1433,51,165,2024-01-14
1434,23,961,2024-12-07
1435,39,962,2024-08-15
1436,39,626,2024-10-20
1437,28,286,2023-11-17
1438,46,1000,2024-12-14
1439,93,934,2023-10-28
1440,9,184,2024-08-19
1441,27,1128,2024-02-18
1442,26,904,2024-02-22
1443,100,422,2024-07-25
1444,89,598,2024-12-14
1445,56,151,2024-10-24
1446,29,374,2024-11-09
1447,50,626,2024-01-19
1448,63,1017,2024-09-23
1449,56,528,2024-10-12
1450,44,475,2024-06-21
1451,56,789,2024-09-30
1452,23,615,2023-12-12
1453,63,631,2024-01-01
1454,88,1049,2024-01-19
1455,95,166,2024-11-24
1456,63,634,2024-07-27
1457,63,1100,2023-11-04
1458,50,623,2024-01-15
1459,30,922,2024-11-27
1460,19,346,2024-03-24
1461,97,465,2023-12-06
1462,41,1139,2024-10-17
1463,63,131,2024-09-04
1464,29,1041,2024-12-11
1465,9,189,2024-04-25
1466,56,455,2024-09-04
1467,56,301,2023-11-26
1468,65,546,2024-02-20
1469,9,983,2024-08-27
1470,28,693,2024-03-08
1471,63,1078,2024-04-05
1472,56,371,2023-11-12
1473,63,400,2024-12-10
1474,29,475,2023-12-29
1475,53,566,2024-09-13
1476,43,1035,2023-12-22
1477,29,60,2024-11-23
1478,28,613,2024-10-03
1479,29,493,2024-06-04
1480,56,585,2024-05-23
1481,56,831,2023-12-01
1482,31,1081,2024-12-27
1483,51,1008,2023-12-23
1484,29,698,2024-06-13
1485,7,454,2024-10-28
1486,91,508,2023-11-25
1487,81,233,2024-08-09
1488,41,331,2024-06-14
1489,32,392,2023-10-19
1490,5,381,2024-11-29
1491,29,734,2024-02-11
1492,9,914,2024-11-08
1493,21,823,2023-12-12
1494,27,719,2023-10-15
1495,9,689,2023-12-19
1496,29,133,2024-06-25
1497,66,1089,2023-11-23
1498,28,100,2024-01-27
1499,47,668,2024-05-23
1500,24,748,2023-12-01
1501,28,847,2024-03-16
1502,26,558,2024-07-14
1503,3,823,2023-11-13
1504,1,1145,2024-04-01
1505,27,1176,2024-08-05
1506,53,355,2024-04-29
1507,9,422,2023-12-02
1508,18,169,2024-04-24
1509,29,671,2023-11-01
1510,30,693,2024-10-21
1511,28,150,2024-03-13
1512,33,436,2024-08-31
1513,83,166,2024-05-22
1514,31,617,2024-08-31
1515,70,690,2023-11-28
1516,56,805,2024-04-05
1517,22,421,2024-09-14
1518,40,50,2024-05-26
1519,63,514,2024-09-12
1520,22,183,2024-01-07
1521,9,986,2024-01-03
1522,46,736,2023-12-13
1523,28,183,2024-06-19
1524,75,830,2023-10-16
1525,56,767,2024-07-08
1526,93,63,2024-06-30
1527,75,844,2024-08-23
1528,30,135,2023-10-30
1529,9,279,2024-01-02
1530,3,406,2024-05-03
1531,79,54,2024-12-24
1532,85,575,2024-07-24
1533,100,598,2024-11-10
1534,28,757,2024-07-03
1535,56,428,2024-11-02
1536,63,260,2024-09-21
1537,28,652,2024-09-16
1538,61,88,2024-09-01
1539,64,1158,2024-09-06
1540,49,363,2024-03-13
1541,27,808,2024-07-16
1542,56,326,2023-10-25
1543,29,840,2024-09-23
1544,61,1061,2024-01-25
1545,63,844,2024-02-29
1546,2,92,2024-04-10
1547,45,291,2024-08-31
1548,63,152,2024-02-05
1549,87,793,2024-10-12
1550,65,497,2024-12-06
1551,56,1193,2024-10-30
1552,63,630,2023-11-09
1553,63,933,2024-06-18
1554,29,541,2024-03-18
1555,9,641,2023-11-02
1556,87,324,2024-02-20
1557,36,671,2024-03-25
1558,29,914,2024-09-15
1559,64,265,2024-11-30
1560,85,1175,2024-04-07
1561,56,201,2023-12-17
1562,44,995,2024-04-20
1563,63,254,2024-03-06
1564,13,406,2024-10-18
1565,29,836,2023-10-15
1566,85,149,2024-04-14
1567,29,531,2023-11-10
1568,69,774,2024-03-24
1569,29,372,2024-07-13
1570,33,257,2024-07-01
1571,21,545,2023-12-07
1572,41,49,2023-10-24
1573,29,97,2024-07-12
1574,97,1023,2023-11-10
1575,28,1142,2024-03-24
1576,9,1121,2024-09-20
1577,29,375,2023-12-01
1578,36,340,2023-12-30
1579,27,686,2024-10-20
1580,80,128,2023-10-19
1581,47,490,2024-10-13
1582,31,288,2024-09-03
1583,74,942,2024-05-25
1584,98,691,2024-08-17
1585,9,68,2024-06-16
1586,31,908,2024-08-27
1587,41,740,2024-09-01
1588,13,248,2024-03-25
1589,63,523,2024-12-29
1590,50,247,2024-10-14
1591,24,58,2024-04-01
1592,33,659,2024-07-16
1593,92,1099,2023-10-31
1594,29,825,2024-01-27
1595,57,1019,2023-12-04
1596,28,750,2023-11-22
1597,65,1164,2024-01-19
1598,19,617,2024-09-15
1599,33,557,2023-12-20
1600,52,410,2023-10-29
1601,19,635,2024-10-02
1602,62,165,2024-12-11
1603,27,1082,2023-12-29
1604,63,826,2024-11-05
1605,29,705,2024-02-17
1606,63,393,2024-03-16
1607,29,372,2024-07-17
1608,76,498,2024-03-20
1609,26,1026,2023-10-13
1610,34,980,2024-02-24
1611,47,423,2024-03-28
1612,83,764,2023-10-16
1613,83,1114,2024-03-07
1614,4,926,2024-07-28
1615,29,666,2024-10-23
1616,43,358,2024-08-05
1617,25,908,2024-09-06
1618,27,610,2024-12-08
1619,91,466,2024-10-18
1620,36,536,2023-11-07
1621,27,854,2024-12-29
1622,55,375,2024-04-25
1623,65,1061,2024-07-01
1624,7,1033,2024-03-30
1625,7,129,2024-06-22
1626,6,795,2024-05-11
1627,33,267,2024-09-23
1628,64,207,2024-12-10
1629,77,422,2024-04-09
1630,63,881,2024-07-17
1631,35,583,2024-11-06
1632,36,253,2024-02-19
1633,28,1075,2024-12-11
1634,56,1023,2024-03-15
1635,29,387,2024-12-07
1636,29,444,2023-10-06
1637,27,1064,2023-11-10
1638,19,377,2023-12-31
1639,74,381,2024-03-10
1640,62,896,2024-05-31
1641,28,764,2023-12-24
1642,59,956,2024-11-03
1643,38,460,2024-05-31
1644,65,209,2023-11-03
1645,90,1024,2024-09-24
1646,56,512,2024-09-08
1647,45,348,2024-01-08
1648,9,437,2024-04-20
1649,67,1065,2023-12-26
1650,27,494,2023-12-31
1651,29,498,2024-08-21
1652,64,958,2024-11-10
1653,89,811,2023-10-05
1654,67,1190,2023-10-29
1655,27,1074,2023-12-01
1656,63,770,2023-10-20
1657,29,363,2024-09-23
1658,27,567,2024-12-11
1659,38,69,2024-06-04
1660,29,696,2024-02-20
1661,39,728,2024-08-23
1662,63,493,2024-05-30
1663,56,119,2023-10-14
1664,14,145,2024-03-28
1665,56,630,2024-10-15
1666,33,873,2024-12-20
1667,28,216,2023-12-08
1668,47,951,2024-03-25
1669,37,175,2024-04-10
1670,49,391,2024-05-17
1671,65,1192,2024-08-31
1672,53,1175,2024-04-25
1673,27,506,2024-11-13
1674,63,775,2024-01-29
1675,29,1066,2024-06-09
1676,61,1174,2024-11-21
1677,46,1128,2024-12-23
1678,50,652,2023-10-18
1679,43,144,2023-12-31
1680,42,126,2024-10-16
1681,98,214,2024-11-30
1682,70,801,2024-04-29
1683,81,927,2024-07-01
1684,63,1155,2024-06-26
1685,71,560,2024-01-04
1686,20,895,2023-10-12
1687,63,567,2024-05-20
1688,29,225,2024-04-19
1689,89,766,2024-09-14
1690,63,989,2024-03-15
1691,9,486,2024-07-17
1692,75,631,2024-11-28
1693,28,422,2023-10-27
1694,85,322,2023-10-02
1695,27,614,2024-11-23
1696,36,838,2023-10-11
1697,100,578,2024-03-19
1698,89,1085,2023-11-05
1699,23,619,2024-10-27
1700,42,694,2023-11-26
1701,27,541,2024-11-05
1702,35,773,2023-10-14
1703,9,115,2023-10-13
1704,56,101,2024-09-23
1705,9,586,2024-10-26
1706,29,1067,2024-07-07
1707,51,1107,2023-11-14
1708,87,315,2024-04-06
1709,28,1038,2024-09-01
1710,87,548,2024-09-08
1711,86,218,2024-02-13
1712,34,299,2024-03-01
1713,77,191,2023-11-02
1714,56,575,2024-05-23
1715,29,43,2024-10-14
1716,56,1044,2024-02-23
1717,28,978,2024-08-12
1718,28,222,2024-12-25
1719,66,106,2024-08-02
1720,13,1110,2024-11-23
1721,9,1060,2024-03-06
1722,63,102,2024-08-08
1723,91,385,2024-08-02
1724,22,284,2024-04-27
1725,3,593,2024-02-20
1726,1,217,2023-11-27
1727,9,147,2024-05-21
1728,12,784,2024-06-25
1729,56,515,2024-07-08
1730,36,694,2023-10-09
1731,86,505,2024-04-24
1732,54,1123,2024-07-27
1733,85,694,2024-07-31
1734,28,205,2024-02-27
1735,56,1057,2024-04-21
1736,46,897,2023-12-12
1737,72,296,2024-05-08
1738,27,592,2023-10-29
1739,40,323,2024-03-21
1740,93,371,2024-05-30
1741,24,169,2024-07-24
1742,9,171,2024-07-30
1743,70,127,2023-12-13
1744,17,1149,2024-12-07
1745,68,196,2024-08-28
1746,63,825,2024-07-08
1747,84,694,2023-12-17
1748,82,903,2024-11-09
1749,56,1125,2024-07-09
1750,56,1004,2024-07-27
1751,18,264,2024-07-14
1752,36,125,2024-07-25
1753,9,809,2024-12-15
1754,58,1142,2024-03-27
1755,47,620,2024-08-15
1756,86,580,2024-03-22
1757,100,989,2024-03-10
1758,79,919,2024-08-29
1759,61,667,2023-12-28
1760,63,70,2024-11-12
1761,58,674,2024-10-01
1762,63,205,2023-10-25
1763,63,941,2023-12-09
1764,57,535,2024-01-10
1765,40,879,2024-04-09
1766,63,818,2023-10-21
1767,95,39,2024-07-31
1768,54,139,2024-04-27
1769,55,902,2024-11-29
1770,56,521,2024-05-04
1771,9,222,2024-12-22
1772,28,520,2023-11-16
1773,28,740,2024-06-02
1774,29,1136,2024-07-07
1775,34,877,2024-05-25
1776,37,1162,2024-10-16
1777,29,1009,2023-10-11
1778,35,415,2024-07-07
1779,5,915,2024-06-08
1780,20,1107,2023-10-15
1781,3,1159,2023-10-21
1782,58,792,2024-11-21
1783,31,460,2024-08-06
1784,72,880,2024-07-08
1785,29,1194,2024-08-25
1786,26,246,2023-12-18
1787,37,232,2024-03-12
1788,84,681,2023-11-02
1789,14,148,2023-12-08
1790,31,687,2024-02-16
1791,57,711,2024-05-19
1792,3,734,2024-11-09
1793,56,267,2024-01-19
1794,56,165,2023-12-31
1795,29,825,2023-12-26
1796,27,970,2023-11-04
1797,29,255,2024-09-07
1798,56,981,2024-04-20
1799,40,739,2024-12-20
1800,56,639,2024-08-06
1801,9,756,2024-11-20
1802,54,787,2024-06-12
1803,7,302,2024-02-23
1804,9,182,2024-12-01
1805,81,966,2024-02-17
1806,9,699,2024-07-06
1807,78,62,2023-12-30
1808,72,934,2024-06-12
1809,82,1072,2024-02-24
1810,27,836,2023-10-02
1811,28,731,2024-07-07
1812,27,733,2024-12-19
1813,56,656,2024-02-27
1814,9,1158,2024-04-14
1815,56,235,2024-11-19
1816,56,184,2024-01-17
1817,77,684,2024-04-06
1818,35,689,2024-09-07
1819,27,619,2023-10-03
1820,27,986,2024-03-09
1821,33,161,2024-02-19
1822,77,201,2024-09-11
1823,28,505,2024-11-14
1824,54,1008,2023-11-12
1825,93,621,2024-01-07
1826,69,247,2023-12-16
1827,97,418,2024-11-10
1828,100,534,2024-03-16
1829,28,418,2024-04-28
1830,27,754,2024-06-29
1831,13,70,2023-11-27
1832,4,570,2024-02-24
1833,28,394,2024-08-10
1834,27,814,2024-01-30
1835,31,622,2024-07-10
1836,96,140,2023-10-16
1837,28,459,2024-08-04
1838,91,1026,2023-12-21
1839,63,196,2024-04-14
1840,56,256,2024-07-18
1841,27,613,2023-12-01
1842,56,424,2024-07-23
1843,70,524,2024-01-31
1844,56,1138,2024-12-25
1845,91,619,2024-07-25
1846,60,1167,2024-08-09
1847,30,591,2024-06-05
1848,27,32,2023-11-30
1849,23,1059,2024-11-09
1850,29,701,2024-04-21
1851,72,216,2024-09-12
1852,90,196,2023-11-14
1853,28,847,2024-03-25
1854,77,562,2024-07-02
1855,21,222,2024-07-17
1856,71,869,2024-04-15
1857,9,1081,2024-03-21
1858,27,618,2024-11-10
1859,26,803,2024-03-25
1860,29,808,2023-10-22
1861,50,1156,2023-11-23
1862,27,752,2023-11-02
1863,16,810,2024-11-12
1864,29,869,2024-03-31
1865,8,678,2024-06-07
1866,40,536,2024-04-27
1867,17,410,2024-03-25
1868,27,188,2024-08-09
1869,28,1186,2023-10-14
1870,48,83,2024-06-17
1871,62,1041,2024-12-06
1872,15,560,2024-07-14
1873,71,661,2024-09-06
1874,41,212,2024-02-10
1875,28,687,2024-05-03
1876,28,52,2024-08-10
1877,74,197,2023-11-08
1878,6,790,2024-11-30
1879,75,743,2024-10-21
1880,29,519,2023-10-06
1881,71,371,2024-06-18
1882,29,817,2024-02-02
1883,29,936,2023-11-23
1884,56,652,2024-06-10
1885,15,531,2024-07-29
1886,27,1030,2024-04-26
1887,15,995,2024-06-02
1888,9,1120,2024-06-20
1889,28,1159,2024-12-22
1890,74,927,2024-08-29
1891,26,809,2024-11-29
1892,51,430,2023-12-05
1893,27,775,2024-11-22
1894,9,370,2024-06-16
1895,29,758,2024-01-08
1896,35,439,2024-12-20
1897,96,1027,2024-07-23
1898,29,255,2024-01-29
1899,29,247,2024-02-08
1900,56,495,2024-09-02
1901,27,494,2024-03-22
1902,21,1075,2024-08-24
1903,71,911,2024-05-29
1904,9,1073,2024-08-09
1905,13,596,2024-06-22
1906,29,882,2024-10-31
1907,61,898,2023-12-17
1908,56,559,2024-07-01
1909,28,356,2024-08-23
1910,27,566,2024-09-15
1911,3,242,2023-12-12
1912,46,50,2024-09-16
1913,3,370,2024-12-23
1914,63,807,2024-10-15
1915,37,79,2023-12-24
1916,28,822,2023-10-10
1917,28,1159,2024-08-17
1918,77,880,2024-12-22
1919,56,956,2024-12-24
1920,53,844,2023-10-24
1921,43,734,2024-10-26
1922,77,1069,2024-08-17
1923,29,631,2024-11-21
1924,56,179,2024-05-08
1925,66,688,2024-12-31
1926,9,824,2024-03-01
1927,21,834,2024-02-24
1928,72,485,2023-11-30
1929,91,422,2024-07-08
1930,63,506,2024-07-18
1931,63,339,2024-04-21
1932,88,1198,2024-07-16
1933,28,1003,2024-04-10
1934,97,848,2024-09-20
1935,16,993,2024-07-10
1936,17,427,2024-08-06
1937,24,904,2024-06-01
1938,29,404,2024-01-13
1939,27,660,2023-10-08
1940,17,1114,2024-07-06
1941,28,548,2024-04-07
1942,27,675,2023-12-11
1943,67,923,2024-07-27
1944,30,1141,2024-02-06
1945,47,759,2024-04-22
1946,63,98,2024-05-08
1947,72,401,2024-03-01
1948,56,78,2024-09-01
1949,25,393,2023-12-05
1950,83,1014,2024-03-10
1951,7,1180,2024-02-01
1952,29,367,2024-05-11
1953,9,651,2024-07-19
1954,63,825,2024-11-17
1955,56,636,2023-12-26
1956,19,292,2024-03-23
1957,47,451,2023-11-26
1958,63,663,2024-12-31
1959,74,127,2024-12-09
1960,27,322,2023-12-03
1961,46,776,2023-10-28
1962,79,345,2024-05-29
1963,9,1098,2024-08-31
1964,27,383,2024-09-24
1965,63,395,2024-03-23
1966,9,424,2023-11-07
1967,29,679,2024-01-02
1968,76,604,2024-09-28
1969,28,215,2024-05-26
1970,8,1070,2023-11-29
1971,9,976,2024-05-10
1972,63,573,2024-01-10
1973,28,249,2024-12-25
1974,50,396,2023-12-28
1975,15,572,2024-07-03
1976,28,885,2024-05-10
1977,24,858,2023-12-20
1978,91,875,2024-05-10
1979,9,587,2023-12-23
1980,27,1091,2024-09-07
1981,79,1052,2024-09-04
1982,54,1144,2024-01-10
1983,41,565,2024-03-14
1984,56,20,2024-07-25
1985,4,1012,2024-08-04
1986,92,1078,2023-11-23
1987,72,127,2024-06-02
1988,9,795,2024-08-07
1989,28,794,2024-04-13
1990,57,436,2023-10-06
1991,38,768,2024-05-03
1992,27,86,2024-02-17
1993,9,549,2024-09-15
1994,76,325,2024-02-24
1995,29,426,2024-06-12
1996,4,1147,2023-12-29
1997,96,904,2024-07-31
1998,27,288,2023-10-16
1999,9,633,2023-10-28
2000,73,399,2024-12-09
2001,19,703,2024-03-29
2002,39,1027,2023-12-22
2003,95,424,2024-08-04
2004,29,210,2024-08-15
